_id,price
115014,100000
112641,100000
39531,100000
79726,100000
19903,100000
74768,100000
74870,100000
20038,100000
42849,100000
128486,100000
62892,100000
25863,100000
60092,100000
25423,100000
10497,100000
5313,100000
30123,100000
20211,100000
111009,100000
71078,100000
76189,100000
24540,100000
124917,100000
61984,100000
135726,100000
129457,100000
126474,100000
46169,100000
62174,100000
128431,100000
112482,100000
120720,100000
6632,100000
11318,100000
113074,100000
146368,100000
132059,100000
12493,100000
115590,100000
33901,100000
112891,100000
28739,100000
49498,100000
11680,100000
66242,100000
55983,100000
111021,100000
7848,100000
64321,100000
23216,100000
121458,100000
119458,100000
81839,100000
25177,100000
62538,100000
51,100000
132386,100000
23108,100000
16906,100000
41464,100000
23792,100000
79604,100000
116491,100000
31434,100000
47838,100000
49951,100000
144837,100000
128699,100000
21867,100000
146964,100000
70630,100000
140997,100000
38306,100000
59109,100000
20437,100000
54637,100000
71735,100000
74400,100000
126546,100000
81837,100000
24192,100000
145124,100000
113385,100000
71886,100000
32147,100000
56120,100000
111736,100000
60865,100000
44712,100000
12141,100000
60512,100000
69974,100000
15699,100000
123897,100000
29581,100000
136592,100000
74913,100000
13101,100000
120369,100000
33106,100000
49125,100000
42264,100000
135789,100000
64412,100000
26754,100000
140889,100000
40806,100000
80479,100000
73487,100000
112052,100000
39315,100000
69871,100000
50930,100000
54240,100000
117763,100000
61704,100000
47778,100000
11908,100000
57122,100000
52361,100000
11578,100000
115115,100000
132588,100000
72249,100000
16483,100000
143580,100000
134778,100000
75303,100000
132459,100000
20752,100000
29285,100000
45650,100000
68599,100000
35107,100000
76595,100000
140818,100000
67301,100000
138536,100000
2323,100000
51872,100000
20935,100000
5295,100000
44603,100000
3995,100000
20709,100000
116280,100000
32750,100000
3237,100000
58052,100000
13681,100000
52551,100000
145057,100000
16416,100000
48374,100000
73951,100000
37456,100000
6930,100000
128098,100000
11954,100000
59571,100000
120259,100000
2830,100000
77160,100000
126339,100000
133112,100000
9888,100000
130693,100000
112126,100000
124559,100000
25736,100000
64846,100000
2787,100000
138352,100000
12659,100000
17769,100000
56111,100000
16541,100000
7343,100000
52018,100000
72268,100000
129649,100000
136682,100000
11771,100000
7907,100000
127884,100000
127763,100000
143691,100000
118474,100000
127171,100000
47407,100000
19094,100000
71186,100000
123491,100000
79945,100000
17591,100000
55201,100000
76282,100000
5223,100000
26633,100000
5856,100000
21231,100000
77240,100000
15462,100000
140396,100000
65727,100000
36166,100000
77483,100000
137014,100000
1059,100000
120563,100000
75856,100000
7342,100000
80415,100000
135685,100000
61591,100000
146726,100000
118121,100000
147038,100000
129607,100000
73563,100000
15808,100000
71708,100000
80962,100000
132040,100000
13806,100000
29718,100000
131245,100000
111514,100000
129380,100000
144693,100000
7891,100000
67569,100000
125656,100000
132694,100000
123984,100000
11255,100000
80563,100000
133320,100000
20172,100000
34862,100000
132742,100000
139814,100000
24252,100000
55519,100000
42925,100000
52951,100000
35228,100000
52299,100000
144320,100000
11283,100000
58827,100000
128143,100000
31061,100000
13122,100000
25727,100000
146058,100000
141559,100000
33481,100000
60029,100000
70737,100000
44178,100000
115108,100000
1817,100000
80612,100000
79495,100000
50283,100000
41481,100000
36577,100000
111552,100000
3950,100000
142833,100000
144775,100000
73732,100000
40093,100000
8321,100000
7457,100000
31002,100000
43620,100000
115839,100000
12188,100000
75366,100000
138980,100000
64465,100000
53562,100000
93,100000
31901,100000
31696,100000
38711,100000
122718,100000
3581,100000
50565,100000
66101,100000
9752,100000
118680,100000
23007,100000
123791,100000
19395,100000
14989,100000
54330,100000
80354,100000
11577,100000
73011,100000
146240,100000
48923,100000
20603,100000
132218,100000
132932,100000
57245,100000
43287,100000
2309,100000
20079,100000
67645,100000
7450,100000
6001,100000
73504,100000
29941,100000
26204,100000
135355,100000
126634,100000
58667,100000
74163,100000
128150,100000
28931,100000
24732,100000
128408,100000
74011,100000
122431,100000
147125,100000
144520,100000
147108,100000
121821,100000
18319,100000
75511,100000
123845,100000
63198,100000
17817,100000
65645,100000
38757,100000
18776,100000
48735,100000
77430,100000
8089,100000
145296,100000
124721,100000
13548,100000
2604,100000
50962,100000
120407,100000
143175,100000
41121,100000
32879,100000
77097,100000
839,100000
136461,100000
124143,100000
72952,100000
19894,100000
71621,100000
122504,100000
67851,100000
36689,100000
7938,100000
19545,100000
79524,100000
75320,100000
83190,100000
37666,100000
20120,100000
69193,100000
71042,100000
127501,100000
126938,100000
120874,100000
17453,100000
67940,100000
23686,100000
60797,100000
112257,100000
55514,100000
137465,100000
72367,100000
5266,100000
132839,100000
142548,100000
75509,100000
17947,100000
41301,100000
126904,100000
63763,100000
8301,100000
70729,100000
43892,100000
136131,100000
82150,100000
80605,100000
76167,100000
59143,100000
64835,100000
146206,100000
138957,100000
121999,100000
79229,100000
140338,100000
18937,100000
72151,100000
68844,100000
122390,100000
1571,100000
120854,100000
3275,100000
25158,100000
48886,100000
59598,100000
37924,100000
70951,100000
113606,100000
65586,100000
63452,100000
71670,100000
126022,100000
120170,100000
76498,100000
11095,100000
20788,100000
56770,100000
141348,100000
125718,100000
130446,100000
128235,100000
18110,100000
61182,100000
20606,100000
17440,100000
36185,100000
10783,100000
22568,100000
45960,100000
55965,100000
5067,100000
24470,100000
131232,100000
75014,100000
65756,100000
137562,100000
38572,100000
137978,100000
34814,100000
13551,100000
71379,100000
132655,100000
76373,100000
65096,100000
9096,100000
118704,100000
120123,100000
34406,100000
75878,100000
135564,100000
36978,100000
33964,100000
141185,100000
53955,100000
123681,100000
43840,100000
111673,100000
143703,100000
64490,100000
130440,100000
131678,100000
135269,100000
130166,100000
37416,100000
135591,100000
124324,100000
120738,100000
3303,100000
80300,100000
143848,100000
14036,100000
73931,100000
111739,100000
36376,100000
54685,100000
137086,100000
73033,100000
39572,100000
122281,100000
2150,100000
145262,100000
133562,100000
17452,100000
62947,100000
73404,100000
20301,100000
113479,100000
37518,100000
41398,100000
146478,100000
39212,100000
127748,100000
78284,100000
54143,100000
82672,100000
15188,100000
110646,100000
38082,100000
79034,100000
115994,100000
15150,100000
53574,100000
6832,100000
9024,100000
137273,100000
43104,100000
81040,100000
14305,100000
67137,100000
117601,100000
128850,100000
32934,100000
114453,100000
39989,100000
131959,100000
52185,100000
65130,100000
143720,100000
40970,100000
25775,100000
5039,100000
61824,100000
75676,100000
79766,100000
57062,100000
22773,100000
45190,100000
4904,100000
7715,100000
130079,100000
72503,100000
50473,100000
54808,100000
144474,100000
10547,100000
38505,100000
58654,100000
50666,100000
29390,100000
3298,100000
77061,100000
40007,100000
116668,100000
80463,100000
67560,100000
4194,100000
140370,100000
145233,100000
18170,100000
28896,100000
124663,100000
137688,100000
79383,100000
61920,100000
114073,100000
29249,100000
8427,100000
579,100000
71055,100000
128024,100000
27067,100000
142208,100000
13560,100000
145239,100000
36799,100000
19967,100000
139068,100000
77134,100000
117415,100000
48899,100000
15540,100000
64917,100000
23248,100000
130773,100000
67800,100000
55863,100000
52832,100000
28255,100000
37271,100000
51089,100000
45181,100000
37921,100000
131229,100000
110827,100000
117172,100000
68378,100000
4006,100000
31267,100000
124187,100000
37717,100000
37726,100000
16762,100000
78063,100000
132886,100000
55376,100000
140874,100000
13676,100000
135609,100000
80438,100000
5597,100000
136250,100000
19521,100000
43697,100000
55421,100000
140172,100000
25583,100000
58271,100000
37191,100000
129018,100000
135244,100000
140526,100000
127604,100000
37255,100000
10594,100000
21979,100000
72426,100000
43135,100000
64909,100000
15238,100000
62818,100000
16153,100000
16594,100000
47997,100000
2382,100000
41436,100000
37595,100000
142998,100000
35790,100000
31350,100000
132627,100000
134474,100000
69484,100000
79904,100000
16122,100000
45261,100000
117437,100000
128279,100000
44226,100000
9207,100000
6483,100000
70270,100000
123525,100000
80091,100000
116670,100000
136148,100000
74986,100000
12701,100000
20468,100000
113793,100000
145244,100000
136007,100000
15202,100000
38080,100000
38331,100000
66615,100000
50496,100000
57415,100000
145510,100000
73856,100000
115704,100000
81835,100000
119604,100000
26819,100000
19970,100000
78432,100000
51530,100000
143976,100000
49980,100000
58109,100000
59439,100000
38862,100000
33182,100000
41257,100000
48913,100000
68860,100000
118338,100000
45971,100000
40195,100000
66555,100000
27562,100000
27632,100000
142822,100000
35118,100000
8216,100000
131446,100000
2773,100000
136967,100000
25487,100000
10077,100000
124390,100000
139915,100000
119996,100000
143663,100000
123261,100000
135773,100000
141959,100000
10477,100000
65612,100000
138876,100000
68215,100000
6409,100000
135382,100000
24730,100000
770,100000
65913,100000
25061,100000
7189,100000
53490,100000
43982,100000
78872,100000
34417,100000
140636,100000
129650,100000
41671,100000
49761,100000
16356,100000
70124,100000
121997,100000
25345,100000
134902,100000
48355,100000
133316,100000
72393,100000
53085,100000
144974,100000
63715,100000
114992,100000
127959,100000
68313,100000
63637,100000
52507,100000
65581,100000
61928,100000
34568,100000
63985,100000
27372,100000
131870,100000
81286,100000
72960,100000
19920,100000
16546,100000
4711,100000
71243,100000
13642,100000
17975,100000
10456,100000
19192,100000
52694,100000
75892,100000
19820,100000
119549,100000
31808,100000
22748,100000
50717,100000
61976,100000
16586,100000
25540,100000
132713,100000
123014,100000
30958,100000
52074,100000
80330,100000
18770,100000
75870,100000
67110,100000
30371,100000
130350,100000
77904,100000
111427,100000
128277,100000
117182,100000
1448,100000
142117,100000
44213,100000
124347,100000
140870,100000
28185,100000
41809,100000
24843,100000
8080,100000
49541,100000
63845,100000
63172,100000
35755,100000
139761,100000
22387,100000
124343,100000
56897,100000
20555,100000
39151,100000
132283,100000
35555,100000
20257,100000
125502,100000
69744,100000
74763,100000
128275,100000
123928,100000
37395,100000
48500,100000
121622,100000
125359,100000
11608,100000
5629,100000
42738,100000
18756,100000
7368,100000
142072,100000
41750,100000
75338,100000
57397,100000
54649,100000
41943,100000
51403,100000
25525,100000
133798,100000
74195,100000
48518,100000
52787,100000
30972,100000
50799,100000
80284,100000
139128,100000
77338,100000
9905,100000
122381,100000
51607,100000
11872,100000
123369,100000
124617,100000
56841,100000
31447,100000
66575,100000
115696,100000
34860,100000
1275,100000
14766,100000
3451,100000
143819,100000
67903,100000
75502,100000
13414,100000
39596,100000
133755,100000
41993,100000
13,100000
132289,100000
138796,100000
58721,100000
70170,100000
113486,100000
136551,100000
63481,100000
13855,100000
74198,100000
140705,100000
19896,100000
33268,100000
137694,100000
52469,100000
83183,100000
147112,100000
61845,100000
36291,100000
32148,100000
74118,100000
41804,100000
39513,100000
40932,100000
117199,100000
13613,100000
74893,100000
63151,100000
142942,100000
4262,100000
146936,100000
145738,100000
135532,100000
68840,100000
16222,100000
50778,100000
30138,100000
27416,100000
48495,100000
25803,100000
56655,100000
131200,100000
141794,100000
73822,100000
76288,100000
133255,100000
19374,100000
78862,100000
82383,100000
22685,100000
19765,100000
59106,100000
32822,100000
144495,100000
51753,100000
144939,100000
144504,100000
121743,100000
47445,100000
16381,100000
133286,100000
75535,100000
115174,100000
142725,100000
58540,100000
3567,100000
132640,100000
114876,100000
59008,100000
47793,100000
78203,100000
52775,100000
36005,100000
22171,100000
142884,100000
41758,100000
56391,100000
113599,100000
14915,100000
11946,100000
80296,100000
67154,100000
34432,100000
123137,100000
33109,100000
110243,100000
143400,100000
144629,100000
39953,100000
54897,100000
37360,100000
19010,100000
146172,100000
82759,100000
130417,100000
47362,100000
56027,100000
2440,100000
62928,100000
7219,100000
18187,100000
44333,100000
75220,100000
75031,100000
70146,100000
17347,100000
135415,100000
15029,100000
1206,100000
67910,100000
2276,100000
58148,100000
45182,100000
10558,100000
343,100000
112779,100000
39618,100000
18145,100000
111047,100000
74359,100000
82848,100000
125370,100000
19360,100000
78415,100000
46690,100000
133422,100000
20021,100000
68787,100000
79401,100000
140687,100000
132148,100000
134253,100000
144186,100000
140948,100000
71154,100000
9785,100000
125096,100000
46651,100000
126144,100000
123431,100000
139736,100000
17492,100000
131073,100000
116924,100000
131866,100000
6762,100000
32884,100000
129245,100000
4659,100000
16452,100000
130297,100000
144135,100000
36893,100000
14664,100000
81879,100000
27455,100000
60081,100000
4812,100000
28840,100000
75022,100000
72793,100000
76378,100000
118340,100000
41310,100000
54320,100000
1173,100000
528,100000
132774,100000
59574,100000
73460,100000
50441,100000
13876,100000
69235,100000
52051,100000
33341,100000
27131,100000
125260,100000
121036,100000
62912,100000
19113,100000
38723,100000
49343,100000
146107,100000
58603,100000
37514,100000
144040,100000
70950,100000
121748,100000
58939,100000
34034,100000
79357,100000
39752,100000
35768,100000
41242,100000
15486,100000
14033,100000
58296,100000
15522,100000
116387,100000
54995,100000
2294,100000
3103,100000
52756,100000
42706,100000
146463,100000
117188,100000
143784,100000
34804,100000
140573,100000
42010,100000
70276,100000
32233,100000
56494,100000
133676,100000
6909,100000
137306,100000
39288,100000
17641,100000
17243,100000
80878,100000
57680,100000
135447,100000
61585,100000
76330,100000
48467,100000
51590,100000
44460,100000
82577,100000
41513,100000
203,100000
111616,100000
48021,100000
1805,100000
36193,100000
13089,100000
82019,100000
137858,100000
55822,100000
14265,100000
61485,100000
6718,100000
126632,100000
50326,100000
69844,100000
71283,100000
62048,100000
124579,100000
15786,100000
140887,100000
32988,100000
62345,100000
14623,100000
57741,100000
137136,100000
67651,100000
31406,100000
132536,100000
137432,100000
59877,100000
14303,100000
31027,100000
24365,100000
134470,100000
45367,100000
15954,100000
125516,100000
82701,100000
114859,100000
12483,100000
131618,100000
117426,100000
39620,100000
40336,100000
82279,100000
76383,100000
77550,100000
15391,100000
142564,100000
73566,100000
15514,100000
56207,100000
17834,100000
118829,100000
24354,100000
136068,100000
30294,100000
51900,100000
11243,100000
8344,100000
48716,100000
116090,100000
133822,100000
48757,100000
19153,100000
134346,100000
121609,100000
132374,100000
37949,100000
15641,100000
27062,100000
44495,100000
20181,100000
113808,100000
26401,100000
48536,100000
137705,100000
127489,100000
136775,100000
136433,100000
51069,100000
80921,100000
137691,100000
9497,100000
136349,100000
119970,100000
46180,100000
123981,100000
48360,100000
123979,100000
45138,100000
8818,100000
128701,100000
15170,100000
127071,100000
23069,100000
42077,100000
137825,100000
143857,100000
12372,100000
20461,100000
15934,100000
126250,100000
128988,100000
58695,100000
48097,100000
53835,100000
146693,100000
47443,100000
78807,100000
39463,100000
17191,100000
83092,100000
142845,100000
5780,100000
11330,100000
53133,100000
18514,100000
20212,100000
82411,100000
73644,100000
57694,100000
59451,100000
32400,100000
6944,100000
31978,100000
27749,100000
45870,100000
82380,100000
3446,100000
9477,100000
130991,100000
46375,100000
80700,100000
118134,100000
70152,100000
136738,100000
4815,100000
5922,100000
129276,100000
49085,100000
113748,100000
142514,100000
23044,100000
67854,100000
36048,100000
128153,100000
117880,100000
132944,100000
140950,100000
6530,100000
113597,100000
38683,100000
69921,100000
13394,100000
62139,100000
3305,100000
47561,100000
27201,100000
390,100000
133357,100000
14209,100000
20197,100000
52774,100000
146065,100000
48370,100000
24298,100000
68310,100000
143532,100000
110816,100000
13273,100000
67362,100000
51317,100000
57153,100000
72901,100000
69204,100000
58563,100000
134597,100000
145558,100000
50408,100000
18062,100000
123552,100000
64437,100000
65377,100000
136915,100000
300,100000
23479,100000
147174,100000
59783,100000
12661,100000
60620,100000
20438,100000
20443,100000
29077,100000
34040,100000
136110,100000
82780,100000
66011,100000
133627,100000
143852,100000
140170,100000
32123,100000
67201,100000
64730,100000
34325,100000
54439,100000
2533,100000
138435,100000
34442,100000
80054,100000
22699,100000
54461,100000
38215,100000
42748,100000
122273,100000
45101,100000
73979,100000
31024,100000
112654,100000
147106,100000
62822,100000
66937,100000
126639,100000
74188,100000
142874,100000
52664,100000
9505,100000
42476,100000
68797,100000
14494,100000
3254,100000
127138,100000
75706,100000
20965,100000
18368,100000
146299,100000
137299,100000
39078,100000
112657,100000
57271,100000
51420,100000
46339,100000
139902,100000
29655,100000
110392,100000
14868,100000
141356,100000
26417,100000
28478,100000
135586,100000
8180,100000
140898,100000
77991,100000
77692,100000
62310,100000
28392,100000
113560,100000
116988,100000
73140,100000
36438,100000
73707,100000
44306,100000
119558,100000
82948,100000
22384,100000
14417,100000
76469,100000
81974,100000
54507,100000
120069,100000
132410,100000
36120,100000
27637,100000
144618,100000
17655,100000
66934,100000
32176,100000
137811,100000
134904,100000
4693,100000
50308,100000
61985,100000
117925,100000
124946,100000
20698,100000
17207,100000
28972,100000
45091,100000
18378,100000
74540,100000
66241,100000
2451,100000
41253,100000
69094,100000
54924,100000
25240,100000
137889,100000
115091,100000
29836,100000
77720,100000
131863,100000
48407,100000
80149,100000
19898,100000
14731,100000
123914,100000
142053,100000
82934,100000
145053,100000
126958,100000
3007,100000
22483,100000
117359,100000
51175,100000
4768,100000
10883,100000
11917,100000
46743,100000
43290,100000
112632,100000
40378,100000
133740,100000
52274,100000
120727,100000
9791,100000
129127,100000
137475,100000
146569,100000
67291,100000
78964,100000
45612,100000
134567,100000
2997,100000
60313,100000
113288,100000
57662,100000
22006,100000
15784,100000
57034,100000
44638,100000
144691,100000
23166,100000
5111,100000
76765,100000
62011,100000
77404,100000
57974,100000
39669,100000
6022,100000
62037,100000
28543,100000
132759,100000
27468,100000
18595,100000
127578,100000
145966,100000
119056,100000
45413,100000
137269,100000
54933,100000
22837,100000
75004,100000
127049,100000
44836,100000
80664,100000
128103,100000
143905,100000
31015,100000
39524,100000
19103,100000
5327,100000
118044,100000
117931,100000
36860,100000
144913,100000
50217,100000
20764,100000
47312,100000
62141,100000
55961,100000
42995,100000
33548,100000
115863,100000
10220,100000
115972,100000
6686,100000
6585,100000
112163,100000
82954,100000
115475,100000
145040,100000
120783,100000
50582,100000
112403,100000
70728,100000
139454,100000
114221,100000
19861,100000
54606,100000
19199,100000
127169,100000
76326,100000
41571,100000
63989,100000
147020,100000
18036,100000
8078,100000
36037,100000
73367,100000
129343,100000
19213,100000
144889,100000
8084,100000
36220,100000
56345,100000
116007,100000
120289,100000
3728,100000
35229,100000
64142,100000
74745,100000
70402,100000
41128,100000
52896,100000
68170,100000
34264,100000
46113,100000
61048,100000
140405,100000
133682,100000
69404,100000
121925,100000
2504,100000
24108,100000
124772,100000
30248,100000
20259,100000
30854,100000
13671,100000
143841,100000
34655,100000
111886,100000
10219,100000
61739,100000
79097,100000
11675,100000
12515,100000
17051,100000
137836,100000
16898,100000
3775,100000
7866,100000
4356,100000
146770,100000
3986,100000
3296,100000
113661,100000
132750,100000
42595,100000
44142,100000
55499,100000
147191,100000
128441,100000
128917,100000
61631,100000
110751,100000
53717,100000
73885,100000
143690,100000
8781,100000
141045,100000
80943,100000
64883,100000
36271,100000
112151,100000
56285,100000
964,100000
123166,100000
76733,100000
137528,100000
62610,100000
37445,100000
73831,100000
125360,100000
17314,100000
121140,100000
140476,100000
132117,100000
145213,100000
141112,100000
59659,100000
116460,100000
128697,100000
11853,100000
123345,100000
61112,100000
20476,100000
127352,100000
69813,100000
51509,100000
17324,100000
79736,100000
129625,100000
11202,100000
26577,100000
47397,100000
18814,100000
242,100000
76371,100000
7784,100000
56477,100000
57416,100000
43447,100000
118384,100000
72817,100000
122343,100000
2610,100000
24457,100000
124704,100000
17082,100000
45556,100000
40796,100000
44268,100000
11829,100000
123245,100000
2265,100000
49537,100000
137786,100000
21500,100000
119767,100000
140882,100000
122810,100000
28110,100000
137550,100000
27122,100000
142539,100000
27588,100000
73456,100000
52440,100000
113079,100000
23652,100000
64900,100000
65979,100000
45476,100000
2041,100000
52077,100000
136182,100000
139896,100000
82030,100000
71862,100000
37363,100000
77569,100000
16844,100000
82332,100000
48628,100000
74171,100000
16016,100000
110626,100000
131256,100000
43528,100000
124168,100000
10223,100000
82795,100000
38493,100000
128785,100000
22035,100000
118419,100000
138871,100000
131925,100000
32871,100000
129023,100000
45435,100000
112541,100000
26245,100000
50259,100000
56526,100000
11772,100000
125122,100000
31843,100000
59202,100000
111051,100000
47550,100000
21585,100000
10360,100000
8355,100000
74730,100000
64782,100000
33938,100000
65218,100000
131097,100000
63708,100000
62607,100000
67728,100000
17431,100000
59091,100000
42373,100000
61253,100000
77519,100000
139953,100000
6619,100000
7972,100000
10134,100000
10183,100000
114267,100000
13404,100000
71353,100000
36054,100000
132322,100000
127845,100000
126830,100000
110321,100000
81896,100000
112602,100000
28945,100000
122205,100000
30823,100000
49103,100000
125318,100000
15757,100000
46541,100000
146496,100000
59943,100000
17648,100000
61966,100000
21091,100000
26202,100000
115673,100000
8302,100000
145342,100000
143652,100000
46819,100000
10495,100000
2889,100000
82053,100000
134459,100000
132528,100000
129871,100000
23614,100000
50944,100000
142772,100000
138204,100000
59344,100000
143451,100000
34430,100000
32798,100000
15288,100000
63489,100000
145429,100000
119878,100000
25246,100000
73381,100000
128667,100000
131581,100000
78669,100000
32877,100000
8610,100000
18888,100000
39456,100000
146774,100000
113249,100000
129726,100000
129162,100000
136005,100000
14411,100000
53362,100000
57972,100000
61640,100000
7035,100000
16696,100000
44680,100000
135431,100000
58431,100000
66268,100000
134501,100000
112220,100000
68096,100000
78494,100000
139296,100000
47479,100000
23357,100000
10915,100000
13636,100000
56510,100000
50818,100000
51764,100000
46413,100000
40618,100000
13182,100000
126727,100000
112568,100000
63380,100000
63174,100000
41124,100000
121032,100000
43192,100000
79481,100000
30188,100000
30676,100000
46154,100000
45801,100000
1236,100000
133490,100000
113402,100000
132660,100000
41075,100000
57240,100000
25833,100000
75569,100000
14063,100000
115101,100000
43320,100000
135309,100000
128996,100000
83166,100000
73468,100000
43929,100000
57814,100000
20017,100000
11386,100000
118610,100000
46493,100000
28216,100000
69269,100000
76711,100000
120022,100000
130178,100000
115635,100000
116564,100000
36454,100000
46525,100000
48296,100000
121442,100000
127966,100000
77303,100000
35432,100000
5806,100000
45187,100000
31342,100000
15278,100000
142489,100000
50657,100000
69341,100000
18660,100000
40630,100000
138210,100000
26069,100000
114028,100000
144425,100000
116006,100000
144814,100000
56122,100000
115261,100000
135236,100000
43856,100000
131196,100000
57891,100000
78328,100000
125912,100000
2467,100000
22226,100000
28003,100000
21283,100000
23328,100000
122711,100000
139571,100000
127733,100000
63495,100000
55727,100000
64006,100000
110871,100000
35846,100000
111795,100000
57967,100000
120044,100000
73399,100000
38796,100000
55445,100000
1933,100000
36995,100000
47513,100000
29605,100000
29723,100000
128035,100000
146840,100000
117871,100000
122604,100000
147077,100000
82388,100000
9413,100000
22980,100000
61992,100000
122295,100000
50756,100000
33614,100000
35014,100000
32145,100000
35401,100000
57624,100000
30974,100000
141347,100000
72971,100000
52583,100000
21141,100000
82638,100000
64323,100000
132492,100000
120890,100000
19475,100000
78264,100000
132783,100000
71338,100000
59157,100000
22161,100000
60647,100000
131458,100000
128904,100000
31067,100000
65750,100000
24209,100000
137636,100000
32250,100000
32481,100000
3131,100000
135784,100000
48458,100000
68244,100000
64192,100000
15894,100000
13657,100000
70154,100000
13496,100000
52506,100000
120747,100000
111849,100000
117246,100000
19471,100000
127490,100000
142449,100000
18588,100000
79353,100000
23656,100000
80297,100000
35205,100000
138621,100000
61510,100000
126367,100000
67214,100000
71158,100000
112739,100000
52498,100000
27529,100000
137056,100000
118301,100000
131075,100000
112040,100000
56734,100000
111925,100000
17710,100000
81248,100000
3082,100000
125265,100000
32070,100000
129504,100000
140039,100000
51348,100000
72342,100000
60792,100000
58938,100000
115464,100000
54824,100000
14916,100000
73169,100000
127079,100000
10020,100000
42980,100000
121105,100000
19733,100000
46323,100000
136742,100000
35750,100000
67679,100000
68585,100000
112547,100000
32729,100000
77998,100000
52540,100000
136033,100000
15161,100000
138996,100000
76506,100000
129498,100000
48852,100000
40594,100000
77407,100000
72604,100000
25280,100000
73925,100000
52815,100000
131883,100000
23360,100000
114312,100000
82046,100000
48508,100000
137624,100000
73957,100000
69549,100000
67020,100000
132650,100000
42052,100000
11535,100000
144381,100000
50597,100000
60864,100000
79315,100000
110450,100000
138819,100000
126979,100000
23352,100000
40844,100000
135307,100000
63083,100000
67735,100000
142479,100000
42906,100000
143277,100000
140333,100000
141267,100000
70382,100000
135005,100000
75590,100000
73198,100000
119164,100000
70932,100000
41584,100000
38235,100000
76366,100000
63787,100000
9999,100000
3737,100000
14194,100000
286,100000
71610,100000
4007,100000
141273,100000
67614,100000
21072,100000
122916,100000
7190,100000
137876,100000
137316,100000
64287,100000
82644,100000
58554,100000
52894,100000
115633,100000
65309,100000
138650,100000
115468,100000
111040,100000
42751,100000
61552,100000
26354,100000
121812,100000
132050,100000
141358,100000
117719,100000
133827,100000
132586,100000
50287,100000
43767,100000
50378,100000
24865,100000
25930,100000
61031,100000
135418,100000
115583,100000
62810,100000
25791,100000
32313,100000
27815,100000
39465,100000
72289,100000
9147,100000
4319,100000
137608,100000
50576,100000
146778,100000
137312,100000
72509,100000
48671,100000
58737,100000
21293,100000
31889,100000
35802,100000
141309,100000
124066,100000
136375,100000
78742,100000
52235,100000
60451,100000
46753,100000
76481,100000
139284,100000
123611,100000
138334,100000
146088,100000
10597,100000
50118,100000
122572,100000
142685,100000
122549,100000
34029,100000
34583,100000
14299,100000
37582,100000
71002,100000
62396,100000
113527,100000
50397,100000
72981,100000
112847,100000
113676,100000
64684,100000
116636,100000
15703,100000
71493,100000
78312,100000
55526,100000
64211,100000
9552,100000
32416,100000
112019,100000
16959,100000
10118,100000
36869,100000
40249,100000
48951,100000
56530,100000
13887,100000
80978,100000
65110,100000
128386,100000
141844,100000
35985,100000
30612,100000
129962,100000
20574,100000
39768,100000
131642,100000
43642,100000
110897,100000
1885,100000
136368,100000
110830,100000
81739,100000
116741,100000
123679,100000
82688,100000
115924,100000
127258,100000
14703,100000
129440,100000
38854,100000
137490,100000
137477,100000
60095,100000
112105,100000
51205,100000
7058,100000
120878,100000
2489,100000
45330,100000
3040,100000
130338,100000
80403,100000
144382,100000
35908,100000
142292,100000
48797,100000
78753,100000
38594,100000
50919,100000
111271,100000
59452,100000
128082,100000
36085,100000
112893,100000
49068,100000
68390,100000
17284,100000
73331,100000
79012,100000
125751,100000
76398,100000
3993,100000
15328,100000
129771,100000
129336,100000
57089,100000
69940,100000
31476,100000
142295,100000
7588,100000
124732,100000
124269,100000
8263,100000
20147,100000
112495,100000
44811,100000
51285,100000
115406,100000
16617,100000
22068,100000
20980,100000
136444,100000
135205,100000
12863,100000
56212,100000
4686,100000
27553,100000
130422,100000
32244,100000
2144,100000
76766,100000
137157,100000
137227,100000
78521,100000
142473,100000
132057,100000
117060,100000
3260,100000
5118,100000
127877,100000
62179,100000
130575,100000
145259,100000
66980,100000
51535,100000
67967,100000
135154,100000
117609,100000
135277,100000
14606,100000
144109,100000
141765,100000
64219,100000
73284,100000
146913,100000
43843,100000
112571,100000
79449,100000
54794,100000
112298,100000
132736,100000
17690,100000
20083,100000
130460,100000
38536,100000
19960,100000
113746,100000
138221,100000
35978,100000
15060,100000
81284,100000
45099,100000
18774,100000
59373,100000
55384,100000
145849,100000
210,100000
73661,100000
64558,100000
111615,100000
140381,100000
2853,100000
4142,100000
6111,100000
137815,100000
13672,100000
145430,100000
51450,100000
21038,100000
45998,100000
68572,100000
30963,100000
56594,100000
3663,100000
134413,100000
21479,100000
64781,100000
60933,100000
131032,100000
11599,100000
124776,100000
43339,100000
61175,100000
126487,100000
83191,100000
15973,100000
45631,100000
117969,100000
144847,100000
34552,100000
65864,100000
77326,100000
25972,100000
39749,100000
79276,100000
75858,100000
58830,100000
59371,100000
37927,100000
68990,100000
67320,100000
12086,100000
58581,100000
23664,100000
39869,100000
61651,100000
31102,100000
61326,100000
120097,100000
25520,100000
19758,100000
19093,100000
65155,100000
59819,100000
43795,100000
15317,100000
68966,100000
29647,100000
62448,100000
126114,100000
118884,100000
17768,100000
19137,100000
33710,100000
19753,100000
28575,100000
17839,100000
128716,100000
43748,100000
126429,100000
143999,100000
142296,100000
120171,100000
146665,100000
133713,100000
61147,100000
123086,100000
51579,100000
70784,100000
67327,100000
